impactMethodName;impactMethodId;categoryName;categoryId;indicatorName;indicatorId;indicatorUnitName;gC
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;342741d7-0337-49aa-a56b-9ff901116a00;natural land transformation w/o LT;2a3a4891-2782-4aca-b370-9ff901116a01;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;2bc68f3d-271c-472b-b81b-9ff901116c75;terrestrial ecotoxicity w/o LT;f1ca50b9-2a35-45f0-a286-9ff901116c75;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;80e661ac-d351-4311-a7a1-9ff901116c18;freshwater ecotoxicity w/o LT;65439ccc-698c-4370-89a1-9ff901116c18;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;resources w/o LT;651daf7d-201f-4047-a882-9ff901116aa7;fossil depletion w/o LT;2a03ecc8-b76d-4985-afac-9ff901116aa7;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;fdbed48c-517f-4790-9c57-9ff901116a2b;urban land occupation w/o LT;0dccdb89-8275-4647-8ff6-9ff901116a2b;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;51c0ce64-7617-469f-8147-9ff901116a2e;ionising radiation w/o LT;6c7cd463-3804-478a-a3b9-9ff901116a2f;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;cfddd9c1-6a43-4f9c-ba18-9ff901116cea;total w/o LT;9a7006af-acd9-4d55-b544-9ff901116cea;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;d57a2b4a-1747-41f1-b6e6-9ff901116a6b;photochemical oxidant formation w/o LT;08aa3166-d4e3-440d-af44-9ff901116a6c;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;resources w/o LT;94d17d8a-4d49-42c6-aa0a-9ff901116bac;metal depletion w/o LT;4399a6ca-ac3b-4ef3-b6bf-9ff901116bac;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;resources w/o LT;8c5c7955-4ef0-4417-af97-9ff901116b9b;total w/o LT;af7c59b5-9af6-41b7-9515-9ff901116b9b;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;cf40f152-eaaf-4951-b33e-9ff901116ba9;agricultural land occupation w/o LT;837755a1-ccfe-43f6-bbb1-9ff901116ba9;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;3bce711b-4a80-4845-b241-9ff901116d68;terrestrial acidification w/o LT;df3c0463-4c6e-45d5-8784-9ff901116d68;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;1598dbd0-6d9c-4f6a-876d-9ff901116aa9;total w/o LT;8cdd26fc-a91f-4387-9585-9ff901116aa9;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;a31646aa-4bdd-4690-bf03-9ff901116d6a;human toxicity w/o LT;6e8d5a0f-e3e5-4c71-8764-9ff901116d6a;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;total w/o LT;228018a6-6d69-47a0-ace0-9ff901116dc2;total w/o LT;454f2053-49f3-4f63-89eb-9ff901116dc2;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;ecosystem quality w/o LT;e4cf96b0-b77a-4f0e-8f80-9ff901116c15;freshwater eutrophication w/o LT;34dbb3b2-dc83-4f7a-83b5-9ff901116c16;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;21c6f4c2-7e50-4966-8ad0-9ff901116a04;climate change, human health w/o LT;fedfee9f-9cb6-473d-b247-9ff901116a05;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;6319dcd1-19d0-44a7-9aea-9ff901116dbb;ozone depletion w/o LT;b6c84397-28e1-4d7c-b8ea-9ff901116dbc;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (H,A) w/o LT;cec8b89d-6eb1-4e8b-9a6f-9ff901116a00;human health w/o LT;bc74cdb7-bb94-4dfa-99e4-9ff901116bb1;particulate matter formation w/o LT;24138fb5-499b-47c8-b545-9ff901116bb2;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Hierarchist perspective (H/A). Long-term emissions have no factor.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;resources;a6e4eb10-85bb-4d54-a674-9ff901118572;fossil depletion;44d3496d-07fd-46e7-af93-9ff901118573;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;resources;83b059fd-cf43-4109-89ee-9ff9011183ee;total;dc644240-75c9-4c2a-9e22-9ff9011183ee;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;026ee9a8-1191-4d56-a4fa-9ff901118573;terrestrial ecotoxicity;27761067-a3d5-42ea-875b-9ff901118574;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;d05d94c3-f462-4bf1-b12a-9ff901118470;ozone depletion;6eab6a77-6859-4e2a-872e-9ff901118470;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;dbabca4d-e6e5-4956-8a4c-9ff901118458;climate change, human health;45b97907-991e-4bc3-9530-9ff901118458;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;11105531-f51b-40f0-832e-9ff9011187af;freshwater ecotoxicity;e7ea0301-0b83-409e-a436-9ff9011187af;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;total;5d32dbe5-00ed-4524-87d0-9ff90111862a;total;0705e4d1-3b38-4940-bacf-9ff90111862a;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;831193f7-362e-4dab-8204-9ff901118810;freshwater eutrophication;01b694db-9a3f-4bd8-877c-9ff901118811;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;86f7fdb5-49f7-4f48-a56b-9ff9011185cb;human toxicity;aaf33cc9-fcc1-440a-8ab5-9ff9011185cb;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;4b625b11-0948-47a9-b9f4-9ff9011187ae;urban land occupation;28770530-444f-4be7-a9d3-9ff9011187ae;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;c6eefaba-4eec-4547-905d-9ff90111839e;photochemical oxidant formation;82b2f89a-304b-49c7-a019-9ff90111839e;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;ce6a796f-c3f5-4aab-8331-9ff901118478;particulate matter formation;8ead3f7b-f4e1-4912-ad1e-9ff901118478;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;f32599d0-0792-40e3-9ae4-9ff9011186c8;marine ecotoxicity;f8a937ba-ab38-4e54-808f-9ff9011186c8;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;4e65f428-5514-4c2e-ae89-9ff90111846a;agricultural land occupation;a35653e8-314b-4d5d-acbe-9ff90111846a;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;20333419-7dda-4129-854a-9ff9011185c9;natural land transformation;d1a40c1d-f71a-4b11-8d78-9ff9011185ca;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;fc905e0a-4562-4c09-b588-9ff9011183fd;climate change, ecosystems;eba80608-945b-479f-ab8a-9ff9011183fe;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;resources;9d1b0fc8-3f1c-4be3-a0bc-9ff90111880b;metal depletion;4afdfdc8-7dc0-484a-884a-9ff90111880b;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;d34e390e-c6d6-4772-a910-9ff90111847d;total;fafc6969-7fd6-413f-a652-9ff90111847d;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;ecosystem quality;346aed89-4cc9-4e42-8316-9ff9011183eb;terrestrial acidification;2645252b-756f-436d-a191-9ff9011183eb;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;fbb1d6e1-9b65-45a0-b801-9ff901118723;total;4953ef30-1127-4fe5-a165-9ff901118724;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Endpoint (I,A);19ee6687-7637-4ab0-8ffc-9ff90111839e;human health;61cc2949-03d2-4019-b0ef-9ff901118427;ionising radiation;4887bffb-3bf4-4e27-9c46-9ff901118427;points;Implementation of the impact assessment method with the normalized and weighted damage factor. Weights (40% human health, 40% ecosystem quality, 20% resources) and normalization  for average European Individualist perspective (I/A). Long-term emissions have no factors in the Individualist perspective.
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;human toxicity;dcc0dba8-7b4e-4d41-92db-9ff901119abf;HTPinf;75383931-adb2-400d-9328-9ff901119abf;kg 1,4-DCB-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;marine eutrophication;8c7e821e-5895-41b4-8f1b-9ff901119ab7;MEP;50da0e4d-1f9c-4cdd-8542-9ff901119ab7;kg N-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;particulate matter formation;c1a34738-6b06-4fe7-b684-9ff901119ab2;PMFP;3afd411a-7641-4131-8612-9ff901119ab2;kg PM10-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;natural land transformation;93598be4-801b-4ce9-81a8-9ff901119aaa;NLTP;b7ab1356-1e5d-4899-a039-9ff901119aaa;m2;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;fossil depletion;0850f54c-2cca-41ef-9e5a-9ff901119ab0;FDP;1e7824c5-a972-4a82-9561-9ff901119ab1;kg oil-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;water depletion;39cf4121-1445-4e04-a47a-9ff9011198b6;WDP;5910d424-f829-45d8-a3fa-9ff9011198b7;m3;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;terrestrial acidification;0d869d3a-e8d6-41e8-b002-9ff9011198b8;TAP500;5c9ecaf2-1c0e-4083-9a5c-9ff9011198b8;kg SO2-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;freshwater eutrophication;cb7b8f51-0d9f-4bd0-9585-9ff901119b88;FEP;d4a5c844-cf46-4c4b-ad27-9ff901119b88;kg P-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;climate change;ac432287-5c44-422e-a67f-9ff901119895;GWP500;71b07465-fdf1-45d1-aeb0-9ff901119895;kg CO2-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;freshwater ecotoxicity;71907251-ac6b-45ad-8081-9ff901119b22;FETPinf;62dcbed2-a0c7-414c-aeeb-9ff901119b22;kg 1,4-DCB-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;ozone depletion;6d518d32-6fd9-4206-a2d0-9ff90111987e;ODPinf;5d4e6867-e8b6-4eae-b66a-9ff90111987f;kg CFC-11-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;ionising radiation;edeae443-01cf-4cad-ad1f-9ff901119a75;IRP_HE;194b4eb3-157c-4547-9403-9ff901119a75;kg U235-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;photochemical oxidant formation;af85e4db-f811-489e-8c78-9ff901119a40;POFP;db73c168-98c5-44b3-a1fd-9ff901119a40;kg NMVOC;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;agricultural land occupation;7f659a23-53cc-4a79-b3d3-9ff901119b1c;ALOP;40e9d663-9119-49a6-ae59-9ff901119b1d;m2a;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;urban land occupation;7c9bbcee-75a7-41a4-b500-9ff901119aad;ULOP;1d9b0776-2c73-4839-92c6-9ff901119aad;m2a;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;terrestrial ecotoxicity;c520e787-8bb7-4e81-bc45-9ff9011199d7;TETPinf;ccd5e5f3-b36c-4f7e-a4b1-9ff9011199d7;kg 1,4-DCB-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;marine ecotoxicity;b8589cbe-8c46-446a-a06a-9ff9011198bd;METPinf;cf63bad0-2d5f-4045-bc56-9ff9011198bd;kg 1,4-DCB-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E);e5cfa6ac-43fb-40de-9203-9ff90111987e;metal depletion;88f42f11-6598-4873-820f-9ff9011199c8;MDP;ee1f5bc8-12b0-4b90-ad91-9ff9011199c9;kg Fe-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;freshwater eutrophication w/o LT;3820f2d0-b0ec-48ef-ab46-9ff9011192b0;FEP w/o LT;60e9b89e-6b6f-462b-ba06-9ff9011192b0;kg P-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;particulate matter formation w/o LT;d4e49760-63b0-4dba-80c2-9ff901119345;PMFP w/o LT;2e55052a-ef54-4ec1-9e2b-9ff901119345;kg PM10-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;fossil depletion w/o LT;6abd9edd-8da5-4040-b485-9ff901119343;FDP w/o LT;e70c127d-3e7e-488c-b428-9ff901119343;kg oil-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;ionising radiation w/o LT;8ec5706b-be24-48a6-ba19-9ff9011192c3;IRP_HE w/o LT;c7ea086c-fa11-47c7-9205-9ff9011192c3;kg U235-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;terrestrial ecotoxicity w/o LT;6f44abd4-788e-45f7-8761-9ff9011190de;TETPinf w/o LT;c5efcdce-cb11-4014-9f97-9ff9011190de;kg 1,4-DCB-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;water depletion w/o LT;72c5062e-f30b-4c1c-adb9-9ff9011192b2;WDP w/o LT;900db394-2475-42f3-bf10-9ff9011192b3;m3;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;terrestrial acidification w/o LT;183add04-6ec9-41a4-a6d7-9ff9011190da;TAP500 w/o LT;93745c22-1c43-4579-84b6-9ff9011190da;kg SO2-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;agricultural land occupation w/o LT;eb12fa8b-7207-42be-b2b8-9ff9011192f9;ALOP w/o LT;2202b0fa-ade9-43e7-ac3a-9ff9011192f9;m2a;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;climate change w/o LT;91f0534e-ebb6-4a8c-bb57-9ff90111932a;GWP500 w/o LT;2d63817f-ec66-43e6-9c9d-9ff90111932a;kg CO2-Eq;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
ReCiPe Midpoint (E) w/o LT;238895ce-9389-48c2-bd61-9ff9011190d5;natural land transformation w/o LT;7a58d04e-8ee7-4c64-9780-9ff901119340;NLTP w/o LT;f7379c5f-2596-4f74-8757-9ff901119340;m2;"Implementation of the impact assessment method with the characterization factors (CF). Normalization factors: see XLS file of method - sheet ""Normalization"" - in files section of online database. Long-term emissions have same CF like normal emissions."
