t	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK	Q
8.427083333	30	105.7761	57.989	169.552	25.282	0	0	0	0	46.61468	10.57761	9.505	84	27249
8.4375	30	115.2104	70.303	186.609	28.546	0	0	0	0	49.24802	11.52104	10.731	84	29504
8.447916667	30	120.011	84.776	204.221	32.111	0	0	0	0	49.99941	12.0011	12.072	84	31868
8.458333333	30	118.9701	93.644	223.267	35.212	0	0	0	0	49.24802	11.89701	13.238	84	32126
8.46875	30	112.1109	99.804	240.029	37.759	0	0	0	0	45.74154	11.21109	14.195	84	31909
8.479166667	30	102.4553	105.525	253.607	39.904	0	0	0	0	40.85751	10.24553	15.001	84	31927
8.489583333	30	94.81153	109.395	265.112	41.612	0	0	0	0	39.03469	9.48115	15.644	84	31719
8.5	30	88.37961	109.831	274.877	42.745	0	0	0	0	36.8501	8.83796	16.07	84	30926
8.510416667	30	81.2874	96.363	284.365	42.303	0	0	0	0	34.24807	8.12874	15.903	84	27039
8.520833333	30	75.7721	91.204	283.895	41.678	0	0	0	0	32.16088	7.57721	15.668	84	25844
8.53125	30	70.37332	87.717	281.521	41.026	0	0	0	0	30.77985	7.03733	15.423	84	25174
8.541666667	30	68.27595	85.221	278.503	40.414	0	0	0	0	29.79539	6.8276	15.193	84	24783
8.552083333	30	67.03307	82.967	275.462	39.826	0	0	0	0	29.23881	6.70331	14.972	84	24444
8.5625	30	66.76507	75.856	272.967	38.758	0	0	0	0	28.52221	6.67651	14.571	84	22762
8.572916667	30	67.07967	82.171	266.588	38.751	0	0	0	0	27.95867	6.70797	14.568	84	24940
8.583333333	30	68.08952	78.986	266.35	38.371	0	0	0	0	28.12564	6.80895	14.425	84	24113
8.59375	30	68.72261	75.525	264.508	37.782	0	0	0	0	27.55166	6.87226	14.204	84	23320
8.604166667	30	68.31479	70.878	261.619	36.944	0	0	0	0	27.4647	6.83148	13.889	84	22247
8.614583333	30	65.16874	68.388	257.161	36.172	0	0	0	0	26.45589	6.51687	13.599	84	21875
8.625	30	61.64516	67.193	252.816	35.557	0	0	0	0	26.1776	6.16452	13.367	84	21863
8.635416667	30	59.76219	64.178	249.278	34.828	0	0	0	0	26.28891	5.97622	13.093	84	21236
8.645833333	30	58.94655	63.867	245.083	34.328	0	0	0	0	26.78984	5.89466	12.905	84	21473
8.65625	30	59.38933	61.006	242.064	33.674	0	0	0	0	27.29076	5.93893	12.66	84	20822
8.666666667	30	60.21274	58.938	238.269	33.023	0	0	0	0	27.12379	6.02127	12.415	84	20463
8.677083333	30	62.42662	56.688	234.423	32.346	0	0	0	0	27.42295	6.24266	12.16	84	20034
8.6875	30	65.86786	53.634	230.37	31.556	0	0	0	0	28.33436	6.58679	11.863	84	19328
8.697916667	30	65.61928	51.406	225.698	30.789	0	0	0	0	28.2787	6.56193	11.575	84	18928
8.708333333	30	64.00353	49.195	221.064	30.029	0	0	0	0	27.7082	6.40035	11.289	84	18510
8.71875	30	59.54469	47.658	216.47	29.348	0	0	0	0	26.68548	5.95447	11.033	84	18319
8.729166667	30	58.34064	46.49	212.295	28.754	0	0	0	0	26.57068	5.83406	10.81	84	18224
8.739583333	30	57.33857	48.046	208.894	28.549	0	0	0	0	26.62286	5.73386	10.733	84	19106
8.75	30	58.6902	57.039	208.01	29.45	0	0	0	0	27.4647	5.86902	11.071	84	22491
8.760416667	30	60.46908	55.701	212.338	29.782	0	0	0	0	28.33436	6.04691	11.196	84	21604
8.770833333	30	63.25004	58.01	214.321	30.259	0	0	0	0	29.26664	6.325	11.376	84	22228
8.78125	30	62.37225	55.668	216.961	30.292	0	0	0	0	30.63027	6.23723	11.388	84	21169
8.791666667	30	62.21689	52.024	217.266	29.921	0	0	0	0	30.58853	6.22169	11.249	84	19849
8.802083333	30	62.01492	45.017	214.888	28.878	0	0	0	0	28.16043	6.20149	10.857	84	17451
8.8125	30	66.41162	46.165	209.498	28.407	0	0	0	0	29.79539	6.64116	10.679	84	18335
8.822916667	30	67.18843	55.569	207.466	29.226	0	0	0	0	29.82322	6.71884	10.987	84	22018
8.833333333	30	68.47015	60.529	211.49	30.224	0	0	0	0	30.30328	6.84702	11.363	84	23369
8.84375	30	71.88808	61.743	216.767	30.946	0	0	0	0	32.13305	7.18881	11.634	84	23270
8.854166667	30	75.64392	68.389	220.745	32.126	0	0	0	0	33.77149	7.56439	12.077	84	25050
8.864583333	30	77.44222	59.486	227.498	31.887	0	0	0	0	34.30373	7.74422	11.988	84	21540
8.875	30	80.08335	52.76	226.713	31.053	0	0	0	0	35.63953	8.00834	11.674	84	19321
8.885416667	30	82.60408	57.213	222.75	31.107	0	0	0	0	36.06393	8.26041	11.694	84	21190
8.895833333	30	83.83531	73.914	222.492	32.934	0	0	0	0	35.93174	8.38353	12.381	84	26591
8.90625	30	84.21983	69.168	232.016	33.465	0	0	0	0	35.45168	8.42198	12.581	84	24225
8.916666667	30	83.377	69.099	235.353	33.828	0	0	0	0	35.69519	8.3377	12.717	84	23902
8.927083333	30	81.99584	71.195	237.545	34.304	0	0	0	0	35.62561	8.19958	12.896	84	24339
8.9375	30	80.14161	62.901	240.696	33.733	0	0	0	0	35.37863	8.01416	12.682	84	21529
8.947916667	30	77.75294	80.108	237.037	35.238	0	0	0	0	34.9438	7.7753	13.247	84	26978
8.958333333	30	75.6245	78.102	244.79	35.877	0	0	0	0	34.14371	7.56245	13.488	84	25693
8.96875	30	71.87255	76.103	248.744	36.094	0	0	0	0	32.70355	7.18726	13.569	84	24779
8.979166667	30	69.45669	74.18	250.464	36.072	0	0	0	0	31.46515	6.94567	13.561	84	24086
8.989583333	30	67.49915	71.575	250.815	35.821	0	0	0	0	30.68245	6.74992	13.467	84	23308
9	30	63.63455	63.658	250.048	34.856	0	0	0	0	30.24762	6.36346	13.104	84	21017
9.010416667	30	61.67313	62.386	245.092	34.164	0	0	0	0	30.21283	6.16731	12.844	84	21014
9.020833333	30	61.71973	52.899	229.84	31.415	0	0	0	0	31.04771	6.17197	11.81	84	19118
9.03125	30	62.16018	52.252	230.443	31.41	0	0	0	0	31.67387	6.21602	11.808	84	18847
9.041666667	30	64.57526	50.484	226.872	30.817	0	0	0	0	33.15925	6.45753	11.585	84	18509
9.052083333	30	67.84871	48.16	224.191	30.261	0	0	0	0	35.11773	6.78487	11.376	84	17886
9.0625	30	72.14054	46.299	221.091	29.71	0	0	0	0	37.86587	7.21405	11.169	84	17445
9.072916667	30	72.47069	43.994	217.463	29.051	0	0	0	0	37.86587	7.24707	10.921	84	16858
9.083333333	30	69.7643	43.274	223.73	29.667	0	0	0	0	36.8501	6.97643	11.153	84	16116
9.09375	30	67.49915	41.902	215.441	28.594	0	0	0	0	36.47441	6.74992	10.749	84	16206
9.104166667	30	62.83833	39.874	208.064	27.549	0	0	0	0	34.38721	6.28383	10.357	84	15965
9.114583333	30	62.24019	35.792	205.128	26.769	0	0	0	0	34.67942	6.22402	10.063	84	14494
9.125	30	53.74197	32.732	201.669	26.044	0	0	0	0	32.06695	5.3742	9.791	84	13423
9.135416667	30	54.44886	29.916	194.545	24.94	0	0	0	0	29.89975	5.44489	9.376	84	12660
9.145833333	30	50.06769	27.359	185.932	23.699	0	0	0	0	27.06813	5.00677	8.909	84	12059
9.15625	30	46.35457	24.894	177.134	22.448	0	0	0	0	24.70265	4.63546	8.439	84	11453
9.166666667	30	44.35819	24.547	166.528	21.231	0	0	0	0	23.38772	4.43582	7.981	84	12083
9.177083333	30	42.57931	22.366	157.921	20.032	0	0	0	0	22.19802	4.25793	7.531	84	11554
9.1875	30	40.00033	21.945	151.216	19.24	0	0	0	0	20.31607	4.00003	7.233	84	11875
9.197916667	30	40.38873	22.652	142.754	18.378	0	0	0	0	20.54218	4.03887	6.909	84	13101
9.208333333	30	40.77713	20.837	138.863	17.744	0	0	0	0	20.71611	4.07771	6.671	84	12323
9.21875	30	40.46641	21.873	136.2	17.564	0	0	0	0	20.7509	4.04664	6.603	84	13271
9.229166667	30	40.83539	21.762	132.325	17.121	0	0	0	0	20.66393	4.08354	6.436	84	13614
9.239583333	30	40.46641	21.632	131.628	17.029	0	0	0	0	20.61175	4.04664	6.402	84	13604
9.25	30	40.50525	20.064	133.141	17.023	0	0	0	0	20.54218	4.05053	6.4	84	12382
9.260416667	30	40.52467	20.063	132.876	16.993	0	0	0	0	20.43782	4.05247	6.388	84	12408
9.270833333	30	40.31105	18.792	130.547	16.593	0	0	0	0	20.40303	4.03111	6.238	84	11767
9.28125	30	40.11685	18.741	127.865	16.29	0	0	0	0	20.15953	4.01169	6.124	84	12006
9.291666667	30	40.04693	17.993	124.63	15.847	0	0	0	0	20.02734	4.00469	5.957	84	11805
9.302083333	30	40.34212	17.836	122.194	15.559	0	0	0	0	19.99951	4.03421	5.849	84	11951
9.3125	30	40.58293	17.901	119.353	15.25	0	0	0	0	20.10039	4.05829	5.733	84	12317
9.322916667	30	40.89365	18.217	117.066	15.031	0	0	0	0	20.40303	4.08937	5.651	84	12825
9.333333333	30	41.16553	18.085	116.431	14.946	0	0	0	0	20.82047	4.11655	5.619	84	12800
9.34375	30	41.86465	17.936	117.147	15.009	0	0	0	0	21.16834	4.18647	5.643	84	12600
9.354166667	30	42.42395	18.882	116.461	15.038	0	0	0	0	21.6136	4.2424	5.653	84	13408
9.364583333	30	43.94649	19.444	115.546	14.999	0	0	0	0	22.1354	4.39465	5.639	84	13952
9.375	30	48.77431	23.457	113.4	15.206	0	0	0	0	24.68178	4.87743	5.717	84	17235
9.385416667	30	59.88648	23.953	115.809	15.529	0	0	0	0	29.65625	5.98865	5.838	84	17233
9.395833333	30	71.46084	30.862	116.464	16.37	0	0	0	0	34.24807	7.14608	6.154	84	21804
9.40625	30	80.00567	37.611	119.367	17.442	0	0	0	0	37.93544	8.00057	6.557	84	25418
9.416666667	30	94.90087	41.553	135.841	19.71	0	0	0	0	43.39692	9.49009	7.41	84	24776
9.427083333	30	105.7761	51.378	152.939	22.702	0	0	0	0	46.61468	10.57761	8.535	84	26842
9.4375	30	115.2104	59.827	165.562	25.043	0	0	0	0	49.24802	11.52104	9.415	84	28519
9.447916667	30	120.011	70.934	179.123	27.784	0	0	0	0	49.99941	12.0011	10.445	84	30707
9.458333333	30	118.9701	79.066	197.282	30.705	0	0	0	0	49.24802	11.89701	11.543	84	31000
9.46875	30	112.1109	86.766	216.416	33.687	0	0	0	0	45.74154	11.21109	12.664	84	31009
9.479166667	30	102.4553	92.678	233.97	36.294	0	0	0	0	40.85751	10.24553	13.644	84	30713
9.489583333	30	94.81153	87.816	258.525	38.482	0	0	0	0	39.03469	9.48115	14.467	84	27093
9.5	30	88.37961	87.877	273.937	40.202	0	0	0	0	36.8501	8.83796	15.113	84	25812
9.510416667	30	81.2874	88.664	276.448	40.568	0	0	0	0	34.24807	8.12874	15.251	84	25808
9.520833333	30	75.7721	85.233	278.994	40.47	0	0	0	0	32.16088	7.57721	15.214	84	24748
9.53125	30	70.37332	84.593	277.82	40.268	0	0	0	0	30.77985	7.03733	15.138	84	24677
9.541666667	30	68.27595	74.785	283.068	39.761	0	0	0	0	29.79539	6.8276	14.948	84	21745
9.552083333	30	67.03307	86.217	270.4	39.624	0	0	0	0	29.23881	6.70331	14.896	84	25678
9.5625	30	66.76507	81.765	263.773	38.393	0	0	0	0	28.52221	6.67651	14.434	84	25062
9.572916667	30	67.07967	78.638	272.359	39	0	0	0	0	27.95867	6.70797	14.662	84	23552
9.583333333	30	68.08952	76.377	275.771	39.128	0	0	0	0	28.12564	6.80895	14.71	84	22693
9.59375	30	68.72261	67.64	280.213	38.65	0	0	0	0	27.55166	6.87226	14.53	84	20001
9.604166667	30	68.31479	61.559	280.401	37.996	0	0	0	0	27.4647	6.83148	14.284	84	18269
9.614583333	30	65.16874	76.206	252.254	36.495	0	0	0	0	26.45589	6.51687	13.72	84	24508
9.625	30	61.64516	66.56	244.38	34.549	0	0	0	0	26.1776	6.16452	12.988	84	22354
9.635416667	30	59.76219	64.302	256.031	35.593	0	0	0	0	26.28891	5.97622	13.381	84	20755
9.645833333	30	58.94655	66.782	251.767	35.394	0	0	0	0	26.78984	5.89466	13.306	84	21824
9.65625	30	59.38933	54.873	256.932	34.645	0	0	0	0	27.29076	5.93893	13.024	84	17785
9.666666667	30	60.21274	52.698	257.595	34.477	0	0	0	0	27.12379	6.02127	12.961	84	17047
9.677083333	30	62.42662	54.391	241.096	32.832	0	0	0	0	27.42295	6.24266	12.343	84	18755
9.6875	30	65.86786	51.534	229.032	31.174	0	0	0	0	28.33436	6.58679	11.72	84	18708
9.697916667	30	65.61928	51.376	223.134	30.501	0	0	0	0	28.2787	6.56193	11.467	84	19125
9.708333333	30	64.00353	49.002	219.893	29.877	0	0	0	0	27.7082	6.40035	11.232	84	18535
9.71875	30	59.54469	47.53	219.462	29.666	0	0	0	0	26.68548	5.95447	11.153	84	18029
9.729166667	30	58.34064	46.263	216.778	29.227	0	0	0	0	26.57068	5.83406	10.987	84	17772
9.739583333	30	57.33857	46.093	212.061	28.684	0	0	0	0	26.62286	5.73386	10.783	84	18093
9.75	30	58.6902	45.193	206.595	27.976	0	0	0	0	27.4647	5.86902	10.517	84	18205
9.760416667	30	60.46908	44.76	204.573	27.704	0	0	0	0	28.33436	6.04691	10.415	84	18209
9.770833333	30	63.25004	44.379	203.012	27.488	0	0	0	0	29.26664	6.325	10.334	84	18193
9.78125	30	62.37225	52.753	192.888	27.293	0	0	0	0	30.63027	6.23723	10.261	84	22437
9.791666667	30	62.21689	51.204	192.862	27.118	0	0	0	0	30.58853	6.22169	10.195	84	21842
9.802083333	30	62.01492	52.676	203.001	28.409	0	0	0	0	28.16043	6.20149	10.68	84	21390
9.8125	30	66.41162	55	207.353	29.15	0	0	0	0	29.79539	6.64116	10.959	84	21824
9.822916667	30	67.18843	48.263	218.184	29.605	0	0	0	0	29.82322	6.71884	11.13	84	18403
9.833333333	30	68.47015	53.015	218.421	30.16	0	0	0	0	30.30328	6.84702	11.338	84	20104
9.84375	30	71.88808	59.006	205.953	29.44	0	0	0	0	32.13305	7.18881	11.068	84	23390
9.854166667	30	75.64392	55.828	210.192	29.558	0	0	0	0	33.77149	7.56439	11.112	84	21850
9.864583333	30	77.44222	58.757	218.258	30.779	0	0	0	0	34.30373	7.74422	11.571	84	22120
9.875	30	80.08335	57.197	223.126	31.147	0	0	0	0	35.63953	8.00834	11.709	84	21151
9.885416667	30	82.60408	51.896	232.263	31.573	0	0	0	0	36.06393	8.26041	11.87	84	18582
9.895833333	30	83.83531	67.948	216.367	31.59	0	0	0	0	35.93174	8.38353	11.876	84	25345
9.90625	30	84.21983	61.492	215.122	30.735	0	0	0	0	35.45168	8.42198	11.554	84	23343
9.916666667	30	83.377	62.695	229.984	32.52	0	0	0	0	35.69519	8.3377	12.226	84	22372
9.927083333	30	81.99584	62.182	235.595	33.086	0	0	0	0	35.62561	8.19958	12.438	84	21725
9.9375	30	80.14161	50.88	248.174	33.228	0	0	0	0	35.37863	8.01416	12.492	84	17083
9.947916667	30	77.75294	70.384	228.05	33.159	0	0	0	0	34.9438	7.7753	12.466	84	24968
9.958333333	30	75.6245	61.074	222.19	31.474	0	0	0	0	34.14371	7.56245	11.832	84	22540
9.96875	30	71.87255	66.215	231.641	33.095	0	0	0	0	32.70355	7.18726	12.442	84	23343
9.979166667	30	69.45669	62.664	237.269	33.326	0	0	0	0	31.46515	6.94567	12.529	84	21738
9.989583333	30	67.49915	57.742	246.671	33.824	0	0	0	0	30.68245	6.74992	12.716	84	19429
10	30	63.63455	53.606	249.128	33.637	0	0	0	0	30.24762	6.36346	12.646	84	17915
10.01041667	30	61.67313	52.713	241.638	32.706	0	0	0	0	30.21283	6.16731	12.295	84	18156
10.02083333	30	61.71973	51.718	231.743	31.496	0	0	0	0	31.04771	6.17197	11.84	84	18561
10.03125	30	62.16018	59.919	216.138	30.673	0	0	0	0	31.67387	6.21602	11.531	84	22713
10.04166667	30	64.57526	55.851	215.491	30.149	0	0	0	0	33.15925	6.45753	11.334	84	21366
10.05208333	30	67.84871	60.593	219.829	31.158	0	0	0	0	35.11773	6.78487	11.713	84	22596
10.0625	30	72.14054	60.637	221.552	31.354	0	0	0	0	37.86587	7.21405	11.787	84	22452
10.07291667	30	72.47069	43.559	243.955	31.946	0	0	0	0	37.86587	7.24707	12.01	84	14847
10.08333333	30	69.7643	44.552	246.537	32.343	0	0	0	0	36.8501	6.97643	12.159	84	15033
10.09375	30	67.49915	41.327	228.366	29.966	0	0	0	0	36.47441	6.74992	11.265	84	15055
10.10416667	30	62.83833	37.909	217.234	28.349	0	0	0	0	34.38721	6.28383	10.658	84	14496
10.11458333	30	62.24019	35.348	208.576	27.103	0	0	0	0	34.67942	6.22402	10.189	84	14056
10.125	30	53.74197	30.444	202.577	25.891	0	0	0	0	32.06695	5.3742	9.734	84	12345
10.13541667	30	54.44886	29.098	193.631	24.748	0	0	0	0	29.89975	5.44489	9.304	84	12344
10.14583333	30	50.06769	25.807	186.192	23.555	0	0	0	0	27.06813	5.00677	8.855	84	11274
10.15625	30	46.35457	23.885	176.341	22.247	0	0	0	0	24.70265	4.63546	8.364	84	10981
10.16666667	30	44.35819	21.528	165.922	20.828	0	0	0	0	23.38772	4.43582	7.83	84	10448
10.17708333	30	42.57931	19.577	156.614	19.577	0	0	0	0	22.19802	4.25793	7.36	84	10000
10.1875	30	40.00033	20.004	145.276	18.365	0	0	0	0	20.31607	4.00003	6.904	84	11190
10.19791667	30	40.38873	17.743	137.154	17.211	0	0	0	0	20.54218	4.03887	6.47	84	10412
10.20833333	30	40.77713	17.76	131.73	16.61	0	0	0	0	20.71611	4.07771	6.244	84	10923
10.21875	30	40.46641	17.22	125.139	15.818	0	0	0	0	20.7509	4.04664	5.946	84	11182
10.22916667	30	40.83539	17.181	120.453	15.293	0	0	0	0	20.66393	4.08354	5.749	84	11646
10.23958333	30	40.46641	16.549	117.53	14.898	0	0	0	0	20.61175	4.04664	5.601	84	11478
10.25	30	40.50525	16.885	115.181	14.674	0	0	0	0	20.54218	4.05053	5.517	84	12009
10.26041667	30	40.52467	17.043	112.621	14.407	0	0	0	0	20.43782	4.05247	5.416	84	12439
10.27083333	30	40.31105	15.747	113.177	14.325	0	0	0	0	20.40303	4.03111	5.385	84	11323
10.28125	30	40.11685	15.837	113.417	14.362	0	0	0	0	20.15953	4.01169	5.399	84	11370
10.29166667	30	40.04693	16.136	110.334	14.052	0	0	0	0	20.02734	4.00469	5.283	84	11977
10.30208333	30	40.34212	16.203	108.188	13.821	0	0	0	0	19.99951	4.03421	5.196	84	12298
10.3125	30	40.58293	15.275	108.974	13.805	0	0	0	0	20.10039	4.05829	5.19	84	11419
10.32291667	30	40.89365	15.563	109.293	13.873	0	0	0	0	20.40303	4.08937	5.215	84	11624
10.33333333	30	41.16553	15.364	107.634	13.666	0	0	0	0	20.82047	4.11655	5.138	84	11656
10.34375	30	41.86465	14.998	107.09	13.565	0	0	0	0	21.16834	4.18647	5.1	84	11409
10.35416667	30	42.42395	16.225	105.178	13.489	0	0	0	0	21.6136	4.2424	5.071	84	12704
10.36458333	30	43.94649	15.579	104.595	13.353	0	0	0	0	22.1354	4.39465	5.02	84	12223
10.375	30	48.77431	15.732	106.783	13.613	0	0	0	0	24.68178	4.87743	5.118	84	12076
10.38541667	30	59.88648	18.841	104.21	13.672	0	0	0	0	29.65625	5.98865	5.14	84	15040
10.39583333	30	71.46084	26.206	96.946	13.684	0	0	0	0	34.24807	7.14608	5.144	84	22202
10.40625	30	80.00567	28.69	102.308	14.555	0	0	0	0	37.93544	8.00057	5.472	84	22948
10.41666667	30	94.90087	35.464	120.515	17.331	0	0	0	0	43.39692	9.49009	6.515	84	23950
10.42708333	30	105.7761	44.11	134.429	19.838	0	0	0	0	46.61468	10.57761	7.458	84	26314
10.4375	30	115.2104	53.221	147.737	22.329	0	0	0	0	49.24802	11.52104	8.394	84	28447
10.44791667	30	120.011	64.483	162.997	25.276	0	0	0	0	49.99941	12.0011	9.502	84	30682
10.45833333	30	118.9701	73.324	183.51	28.537	0	0	0	0	49.24802	11.89701	10.728	84	30926
10.46875	30	112.1109	81.984	206.917	32.1	0	0	0	0	45.74154	11.21109	12.068	84	30720
10.47916667	30	102.4553	89.945	226.854	35.2	0	0	0	0	40.85751	10.24553	13.233	84	30737
10.48958333	30	94.81153	95.892	243.816	37.745	0	0	0	0	39.03469	9.48115	14.19	84	30540
10.5	30	88.37961	99.092	259.905	39.889	0	0	0	0	36.8501	8.83796	14.996	84	29790
10.51041667	30	81.2874	91.864	282.498	41.596	0	0	0	0	34.24807	8.12874	15.638	84	26113
10.52083333	30	75.7721	90.745	293.814	42.729	0	0	0	0	32.16088	7.57721	16.063	84	24983
10.53125	30	70.37332	87.796	292.784	42.287	0	0	0	0	30.77985	7.03733	15.897	84	24349
10.54166667	30	68.27595	85.342	289.613	41.662	0	0	0	0	29.79539	6.8276	15.662	84	23979
10.55208333	30	67.03307	83.021	286.076	41.011	0	0	0	0	29.23881	6.70331	15.418	84	23658
10.5625	30	66.76507	76.963	286.623	40.398	0	0	0	0	28.52221	6.67651	15.187	84	22068
10.57291667	30	67.07967	81.991	276.304	39.81	0	0	0	0	27.95867	6.70797	14.966	84	24127
10.58333333	30	68.08952	77.522	271.172	38.744	0	0	0	0	28.12564	6.80895	14.565	84	23345
10.59375	30	68.72261	75.328	273.301	38.737	0	0	0	0	27.55166	6.87226	14.563	84	22595
10.60416667	30	68.31479	71.669	273.539	38.356	0	0	0	0	27.4647	6.83148	14.42	84	21580
10.61458333	30	65.16874	69.572	270.336	37.768	0	0	0	0	26.45589	6.51687	14.198	84	21228
10.625	30	61.64516	67.999	264.377	36.931	0	0	0	0	26.1776	6.16452	13.884	84	21217
10.63541667	30	59.76219	64.969	260.463	36.159	0	0	0	0	26.28891	5.97622	13.594	84	20623
10.64583333	30	58.94655	64.462	255.433	35.544	0	0	0	0	26.78984	5.89466	13.362	84	20848
10.65625	30	59.38933	61.534	251.812	34.816	0	0	0	0	27.29076	5.93893	13.089	84	20232
10.66666667	30	60.21274	59.776	249.066	34.316	0	0	0	0	27.12379	6.02127	12.901	84	19893
10.67708333	30	62.42662	57.614	245.352	33.663	0	0	0	0	27.42295	6.24266	12.655	84	19487
10.6875	30	65.86786	54.847	242.258	33.012	0	0	0	0	28.33436	6.58679	12.41	84	18819
10.69791667	30	65.61928	52.804	238.209	32.335	0	0	0	0	28.2787	6.56193	12.156	84	18441
10.70833333	30	64.00353	50.581	233.33	31.546	0	0	0	0	27.7082	6.40035	11.859	84	18045
10.71875	30	59.54469	48.934	228.081	30.779	0	0	0	0	26.68548	5.95447	11.571	84	17864
10.72916667	30	58.34064	47.524	222.649	30.019	0	0	0	0	26.57068	5.83406	11.285	84	17775
10.73958333	30	57.33857	48.28	215.766	29.338	0	0	0	0	26.62286	5.73386	11.029	84	18608
10.75	30	58.6902	54.202	204.504	28.745	0	0	0	0	27.4647	5.86902	10.806	84	21808
10.76041667	30	60.46908	52.02	204.842	28.54	0	0	0	0	28.33436	6.04691	10.729	84	20969
10.77083333	30	63.25004	54.964	210.002	29.441	0	0	0	0	29.26664	6.325	11.068	84	21559
10.78125	30	62.37225	53.349	214.606	29.773	0	0	0	0	30.63027	6.23723	11.193	84	20558
10.79166667	30	62.21689	51.372	220.872	30.249	0	0	0	0	30.58853	6.22169	11.372	84	19310
10.80208333	30	62.01492	46.279	226.263	30.282	0	0	0	0	28.16043	6.20149	11.384	84	17043
10.8125	30	66.41162	47.586	221.619	29.912	0	0	0	0	29.79539	6.64116	11.245	84	17878
10.82291667	30	67.18843	53.465	206.36	28.869	0	0	0	0	29.82322	6.71884	10.853	84	21360
10.83333333	30	68.47015	55.312	200.273	28.398	0	0	0	0	30.30328	6.84702	10.676	84	22636
10.84375	30	71.88808	56.701	206.252	29.217	0	0	0	0	32.13305	7.18881	10.984	84	22542
10.85416667	30	75.64392	62.45	209.482	30.215	0	0	0	0	33.77149	7.56439	11.359	84	24225
10.86458333	30	77.44222	56.243	222.178	30.936	0	0	0	0	34.30373	7.74422	11.63	84	20907
10.875	30	80.08335	53.334	235.703	32.115	0	0	0	0	35.63953	8.00834	12.073	84	18809
10.88541667	30	82.60408	57.161	229.728	31.876	0	0	0	0	36.06393	8.26041	11.984	84	20576
10.89583333	30	83.83531	67.549	211.833	31.042	0	0	0	0	35.93174	8.38353	11.67	84	25680
10.90625	30	84.21983	62.452	217.42	31.097	0	0	0	0	35.45168	8.42198	11.691	84	23444
10.91666667	30	83.377	65.365	230.94	32.923	0	0	0	0	35.69519	8.3377	12.377	84	23139
10.92708333	30	81.99584	67.453	233.627	33.453	0	0	0	0	35.62561	8.19958	12.576	84	23551
10.9375	30	80.14161	61.449	242.897	33.816	0	0	0	0	35.37863	8.01416	12.713	84	20895
10.94791667	30	77.75294	75.558	233.074	34.292	0	0	0	0	34.9438	7.7753	12.892	84	26044
10.95833333	30	75.6245	71.227	232.265	33.721	0	0	0	0	34.14371	7.56245	12.677	84	24830
10.96875	30	71.87255	72.124	244.907	35.226	0	0	0	0	32.70355	7.18726	13.243	84	23966
10.97916667	30	69.45669	71.669	251.107	35.864	0	0	0	0	31.46515	6.94567	13.483	84	23311
10.98958333	30	67.49915	70.113	254.617	36.081	0	0	0	0	30.68245	6.74992	13.564	84	22576
11	30	63.63455	64.213	260.313	36.058	0	0	0	0	30.24762	6.36346	13.556	84	20411
11.01041667	30	61.67313	63.759	258.515	35.808	0	0	0	0	30.21283	6.16731	13.462	84	20408
11.02083333	30	61.71973	50.747	226.695	30.827	0	0	0	0	31.04771	6.17197	11.589	84	18616
11.03125	30	62.16018	49.249	223.186	30.27	0	0	0	0	31.67387	6.21602	11.38	84	18359
11.04166667	30	64.57526	47.64	219.83	29.719	0	0	0	0	33.15925	6.45753	11.172	84	18040
11.05208333	30	67.84871	45.3	216.234	29.059	0	0	0	0	35.11773	6.78487	10.925	84	17452
11.0625	30	72.14054	45.332	221.752	29.676	0	0	0	0	37.86587	7.21405	11.156	84	17034
11.07291667	30	72.47069	42.503	214.915	28.602	0	0	0	0	37.86587	7.24707	10.753	84	16480
11.08333333	30	69.7643	39.498	208.51	27.556	0	0	0	0	36.8501	6.97643	10.36	84	15778
11.09375	30	67.49915	38.551	202.435	26.776	0	0	0	0	36.47441	6.74992	10.066	84	15863
11.10416667	30	62.83833	37.064	197.399	26.051	0	0	0	0	34.38721	6.28383	9.794	84	15636
11.11458333	30	62.24019	32.891	191.627	24.946	0	0	0	0	34.67942	6.22402	9.378	84	14246
11.125	30	53.74197	29.455	183.887	23.705	0	0	0	0	32.06695	5.3742	8.912	84	13234
11.13541667	30	54.44886	26.684	175.389	22.453	0	0	0	0	29.89975	5.44489	8.441	84	12513
11.14583333	30	50.06769	24.333	166.781	21.235	0	0	0	0	27.06813	5.00677	7.983	84	11946
11.15625	30	46.35457	22.098	158.222	20.036	0	0	0	0	24.70265	4.63546	7.532	84	11373
11.16666667	30	44.35819	22.084	151.107	19.243	0	0	0	0	23.38772	4.43582	7.234	84	11968
11.17708333	30	42.57931	20.405	145.026	18.381	0	0	0	0	22.19802	4.25793	6.91	84	11468
11.1875	30	40.00033	20.104	139.618	17.747	0	0	0	0	20.31607	4.00003	6.672	84	11771
11.19791667	30	40.38873	21.425	136.669	17.566	0	0	0	0	20.54218	4.03887	6.604	84	12929
11.20833333	30	40.77713	19.941	134.164	17.123	0	0	0	0	20.71611	4.07771	6.437	84	12195
11.21875	30	40.46641	20.978	132.3	17.031	0	0	0	0	20.7509	4.04664	6.403	84	13090
11.22916667	30	40.83539	21.384	131.839	17.025	0	0	0	0	20.66393	4.08354	6.4	84	13414
