Exporting,Importing,Item,Value,VWC,VWT
Ukraine,Greece,"Peas, green",0.09,445,40.05
Ukraine,Hungary,"Peas, green",22.16,445,9861.2
Ukraine,Iraq,"Peas, green",110.5,445,49172.5
Ukraine,Libya,"Peas, green",18.25,445,8121.25
United Arab Emirates,Eritrea,"Peas, green",3.81,445,1695.45
United Arab Emirates,Ethiopia,"Peas, green",2.98,445,1326.1
United Arab Emirates,Guinea,"Peas, green",0.01,445,4.45
United Arab Emirates,India,"Peas, green",0.53,445,235.85000000000002
United Arab Emirates,Kenya,"Peas, green",671.66,445,298888.7
United Arab Emirates,Kuwait,"Peas, green",3.13,445,1392.85
United Arab Emirates,Liberia,"Peas, green",0.12,445,53.4
United Arab Emirates,Malaysia,"Peas, green",208.47,445,92769.15
United Arab Emirates,Maldives,"Peas, green",13.96,445,6212.200000000001
United Arab Emirates,Mauritius,"Peas, green",121.74,445,54174.299999999996
United Kingdom of Great Britain and Northern Ireland,France,"Peas, green",55.87,445,24862.149999999998
United Kingdom of Great Britain and Northern Ireland,Germany,"Peas, green",0.51,445,226.95000000000002
United Kingdom of Great Britain and Northern Ireland,Guatemala,"Peas, green",0.22,445,97.9
United Kingdom of Great Britain and Northern Ireland,Ireland,"Peas, green",264.55,445,117724.75
United Kingdom of Great Britain and Northern Ireland,Italy,"Peas, green",0.02,445,8.9
United Kingdom of Great Britain and Northern Ireland,Kenya,"Peas, green",2.32,445,1032.3999999999999
United Republic of Tanzania,Kenya,"Peas, green",7100.0,445,3159500.0
United States of America,France,"Peas, green",2.12,445,943.4000000000001
United States of America,Guatemala,"Peas, green",10.0,445,4450.0
United States of America,Haiti,"Peas, green",19.64,445,8739.800000000001
United States of America,Iceland,"Peas, green",59.55,445,26499.75
United States of America,Israel,"Peas, green",5.3,445,2358.5
United States of America,Japan,"Peas, green",57.35,445,25520.75
United States of America,Mexico,"Peas, green",1732.51,445,770966.95
Viet Nam,Japan,"Peas, green",15.97,445,7106.650000000001
Viet Nam,Malaysia,"Peas, green",6.42,445,2856.9
Viet Nam,Maldives,"Peas, green",0.0,445,0.0
Zambia,Equatorial Guinea,"Peas, green",293.76,445,130723.2
Zimbabwe,France,"Peas, green",1.42,445,631.9
Zimbabwe,Germany,"Peas, green",18.06,445,8036.7
Albania,Bosnia and Herzegovina,"Peas, green",0.29,445,129.04999999999998
Albania,Czechia,"Peas, green",0.78,445,347.1
Albania,Denmark,"Peas, green",4.37,445,1944.65
Algeria,Canada,"Peas, green",12.5,445,5562.5
Australia,"China, Hong Kong SAR","Peas, green",0.01,445,4.45
Austria,Bulgaria,"Peas, green",0.0,445,0.0
Austria,Czechia,"Peas, green",0.09,445,40.05
Bangladesh,Bahrain,"Peas, green",0.05,445,22.25
Belgium,Austria,"Peas, green",7.42,445,3301.9
Belgium,C척te d'Ivoire,"Peas, green",0.02,445,8.9
Belgium,Czechia,"Peas, green",0.03,445,13.35
Belgium,Democratic Republic of the Congo,"Peas, green",0.08,445,35.6
Belgium,Denmark,"Peas, green",5.54,445,2465.3
Brazil,Antigua and Barbuda,"Peas, green",0.01,445,4.45
Brazil,Argentina,"Peas, green",0.03,445,13.35
Brazil,Bahamas,"Peas, green",0.33,445,146.85
Brazil,Bahrain,"Peas, green",0.02,445,8.9
Brazil,Barbados,"Peas, green",0.03,445,13.35
Brazil,Belize,"Peas, green",0.09,445,40.05
Brazil,Chile,"Peas, green",0.01,445,4.45
Brazil,"China, Hong Kong SAR","Peas, green",0.8,445,356.0
Brazil,"China, mainland","Peas, green",0.09,445,40.05
Brazil,Cyprus,"Peas, green",0.16,445,71.2
Brazil,Denmark,"Peas, green",0.05,445,22.25
Canada,"China, mainland","Peas, green",2193.58,445,976143.1
Canada,"China, Taiwan Province of","Peas, green",248.04,445,110377.8
Canada,Colombia,"Peas, green",32.46,445,14444.7
"China, mainland",Australia,"Peas, green",314.19,445,139814.55
"China, mainland",Brunei Darussalam,"Peas, green",11.45,445,5095.25
"China, mainland",Cambodia,"Peas, green",8.97,445,3991.65
"China, mainland",Canada,"Peas, green",613.22,445,272882.9
"China, mainland","China, Hong Kong SAR","Peas, green",2.34,445,1041.3
"China, mainland","China, Macao SAR","Peas, green",224.24,445,99786.8
"China, Taiwan Province of","China, Hong Kong SAR","Peas, green",0.03,445,13.35
Czechia,Austria,"Peas, green",137.86,445,61347.700000000004
Czechia,Belgium,"Peas, green",78.18,445,34790.100000000006
Czechia,Bulgaria,"Peas, green",398.64,445,177394.8
Czechia,Chile,"Peas, green",0.03,445,13.35
Denmark,Cyprus,"Peas, green",0.02,445,8.9
Netherlands (Kingdom of the),Nigeria,"Peas, green",0.39,445,173.55
Netherlands (Kingdom of the),Norway,"Peas, green",665.45,445,296125.25
Netherlands (Kingdom of the),Oman,"Peas, green",0.17,445,75.65
Netherlands (Kingdom of the),Poland,"Peas, green",280.16,445,124671.20000000001
Netherlands (Kingdom of the),Portugal,"Peas, green",203.41,445,90517.45
Netherlands (Kingdom of the),Qatar,"Peas, green",1.13,445,502.84999999999997
Netherlands (Kingdom of the),Romania,"Peas, green",4.06,445,1806.6999999999998
Netherlands (Kingdom of the),Russian Federation,"Peas, green",16.5,445,7342.5
Netherlands (Kingdom of the),Saudi Arabia,"Peas, green",5.1,445,2269.5
Netherlands (Kingdom of the),Serbia,"Peas, green",0.02,445,8.9
Netherlands (Kingdom of the),Seychelles,"Peas, green",0.25,445,111.25
Netherlands (Kingdom of the),Sierra Leone,"Peas, green",0.0,445,0.0
Netherlands (Kingdom of the),Singapore,"Peas, green",0.2,445,89.0
Netherlands (Kingdom of the),Slovakia,"Peas, green",14.23,445,6332.35
Netherlands (Kingdom of the),Slovenia,"Peas, green",6.69,445,2977.05
Netherlands (Kingdom of the),Spain,"Peas, green",150.44,445,66945.8
Netherlands (Kingdom of the),Sweden,"Peas, green",872.52,445,388271.39999999997
Netherlands (Kingdom of the),Switzerland,"Peas, green",214.94,445,95648.3
Netherlands (Kingdom of the),Türkiye,"Peas, green",0.01,445,4.45
Netherlands (Kingdom of the),United Arab Emirates,"Peas, green",1.33,445,591.85
Netherlands (Kingdom of the),United Kingdom of Great Britain and Northern Ireland,"Peas, green",314.77,445,140072.65
Netherlands (Kingdom of the),United States of America,"Peas, green",0.0,445,0.0
New Zealand,New Caledonia,"Peas, green",0.02,445,8.9
New Zealand,Samoa,"Peas, green",0.0,445,0.0
New Zealand,Tonga,"Peas, green",0.01,445,4.45
New Zealand,Vanuatu,"Peas, green",0.01,445,4.45
Norway,Netherlands (Kingdom of the),"Peas, green",0.47,445,209.14999999999998
Pakistan,Oman,"Peas, green",0.42,445,186.9
Pakistan,Qatar,"Peas, green",10.27,445,4570.15
Pakistan,Saudi Arabia,"Peas, green",0.17,445,75.65
Pakistan,United Arab Emirates,"Peas, green",75.25,445,33486.25
Pakistan,United States of America,"Peas, green",0.43,445,191.35
Peru,Netherlands (Kingdom of the),"Peas, green",2610.24,445,1161556.7999999998
Peru,Spain,"Peas, green",33.07,445,14716.15
Peru,United Kingdom of Great Britain and Northern Ireland,"Peas, green",2947.61,445,1311686.45
Peru,United States of America,"Peas, green",4792.74,445,2132769.3
Philippines,Saudi Arabia,"Peas, green",0.04,445,17.8
Philippines,United States of America,"Peas, green",0.07,445,31.150000000000002
Poland,Netherlands (Kingdom of the),"Peas, green",251.9,445,112095.5
Poland,Norway,"Peas, green",0.26,445,115.7
Poland,Slovakia,"Peas, green",3.64,445,1619.8
Poland,Slovenia,"Peas, green",250.0,445,111250.0
Poland,Ukraine,"Peas, green",3.06,445,1361.7
Poland,United Kingdom of Great Britain and Northern Ireland,"Peas, green",156.54,445,69660.3
Portugal,Spain,"Peas, green",17.22,445,7662.9
Portugal,Switzerland,"Peas, green",0.27,445,120.15
Portugal,United Kingdom of Great Britain and Northern Ireland,"Peas, green",0.0,445,0.0
Romania,Netherlands (Kingdom of the),"Peas, green",4914.07,445,2186761.15
Romania,Serbia,"Peas, green",25.7,445,11436.5
Romania,United Kingdom of Great Britain and Northern Ireland,"Peas, green",213.71,445,95100.95
Russian Federation,Türkiye,"Peas, green",0.0,445,0.0
Rwanda,United Kingdom of Great Britain and Northern Ireland,"Peas, green",0.53,445,235.85000000000002
Singapore,Republic of Korea,"Peas, green",0.02,445,8.9
Singapore,Timor-Leste,"Peas, green",0.06,445,26.7
Singapore,Viet Nam,"Peas, green",0.67,445,298.15000000000003
Slovakia,Poland,"Peas, green",403.52,445,179566.4
Slovenia,Republic of Moldova,"Peas, green",0.49,445,218.04999999999998
Slovenia,Serbia,"Peas, green",9.0,445,4005.0
South Africa,Nigeria,"Peas, green",0.02,445,8.9
South Africa,Seychelles,"Peas, green",0.28,445,124.60000000000001
South Africa,Switzerland,"Peas, green",0.36,445,160.2
South Africa,Zambia,"Peas, green",2.05,445,912.2499999999999
Spain,Netherlands (Kingdom of the),"Peas, green",27.61,445,12286.449999999999
Spain,Poland,"Peas, green",9.51,445,4231.95
Spain,Portugal,"Peas, green",314.36,445,139890.2
Spain,Romania,"Peas, green",0.09,445,40.05
Spain,Slovakia,"Peas, green",2.21,445,983.4499999999999
Spain,Sweden,"Peas, green",3.2,445,1424.0
Spain,Switzerland,"Peas, green",2.16,445,961.2
Spain,United Kingdom of Great Britain and Northern Ireland,"Peas, green",45.2,445,20114.0
Sri Lanka,Qatar,"Peas, green",0.02,445,8.9
Sweden,Norway,"Peas, green",0.13,445,57.85
Sweden,Spain,"Peas, green",0.41,445,182.45
Sweden,United States of America,"Peas, green",0.0,445,0.0
Switzerland,Netherlands (Kingdom of the),"Peas, green",0.36,445,160.2
Switzerland,Spain,"Peas, green",20.77,445,9242.65
Syrian Arab Republic,United Arab Emirates,"Peas, green",0.09,445,40.05
Thailand,Norway,"Peas, green",0.07,445,31.150000000000002
Thailand,Qatar,"Peas, green",0.1,445,44.5
Thailand,Russian Federation,"Peas, green",0.17,445,75.65
Thailand,Switzerland,"Peas, green",0.01,445,4.45
Tunisia,Netherlands (Kingdom of the),"Peas, green",9.48,445,4218.6
Tunisia,Qatar,"Peas, green",0.23,445,102.35000000000001
Tunisia,Romania,"Peas, green",0.01,445,4.45
Tunisia,United Arab Emirates,"Peas, green",0.19,445,84.55
Türkiye,Russian Federation,"Peas, green",0.63,445,280.35
Türkiye,Sweden,"Peas, green",0.09,445,40.05
Türkiye,Syrian Arab Republic,"Peas, green",142.32,445,63332.399999999994
Türkiye,United Arab Emirates,"Peas, green",0.33,445,146.85
Türkiye,United Kingdom of Great Britain and Northern Ireland,"Peas, green",0.73,445,324.84999999999997
Türkiye,United States of America,"Peas, green",1.54,445,685.3000000000001
Uganda,Sweden,"Peas, green",0.03,445,13.35
Uganda,United Arab Emirates,"Peas, green",0.02,445,8.9
Uganda,United Kingdom of Great Britain and Northern Ireland,"Peas, green",6.39,445,2843.5499999999997
Uganda,United States of America,"Peas, green",4.86,445,2162.7000000000003
Ukraine,Poland,"Peas, green",23.0,445,10235.0
Ukraine,Türkiye,"Peas, green",66.0,445,29370.0
United Arab Emirates,New Zealand,"Peas, green",9.0,445,4005.0
United Arab Emirates,Nigeria,"Peas, green",341.78,445,152092.09999999998
United Arab Emirates,Oman,"Peas, green",7.96,445,3542.2
United Arab Emirates,Pakistan,"Peas, green",1962.98,445,873526.1
United Arab Emirates,Qatar,"Peas, green",61.57,445,27398.65
United Arab Emirates,Senegal,"Peas, green",29.54,445,13145.3
United Arab Emirates,Singapore,"Peas, green",27.55,445,12259.75
United Arab Emirates,Somalia,"Peas, green",759.16,445,337826.2
United Arab Emirates,Sri Lanka,"Peas, green",75.04,445,33392.8
United Arab Emirates,Sudan,"Peas, green",2.4,445,1068.0
United Arab Emirates,United States of America,"Peas, green",0.15,445,66.75
United Arab Emirates,Yemen,"Peas, green",766.91,445,341274.95
United Kingdom of Great Britain and Northern Ireland,Netherlands (Kingdom of the),"Peas, green",309.86,445,137887.7
United Kingdom of Great Britain and Northern Ireland,Nigeria,"Peas, green",716.98,445,319056.10000000003
United Kingdom of Great Britain and Northern Ireland,Poland,"Peas, green",0.26,445,115.7
United Kingdom of Great Britain and Northern Ireland,Qatar,"Peas, green",0.08,445,35.6
United States of America,New Zealand,"Peas, green",10.65,445,4739.25
United States of America,Panama,"Peas, green",28.8,445,12816.0
United States of America,Republic of Korea,"Peas, green",749.12,445,333358.4
United States of America,Saint Lucia,"Peas, green",28.61,445,12731.449999999999
United States of America,Saudi Arabia,"Peas, green",0.17,445,75.65
United States of America,Thailand,"Peas, green",1.5,445,667.5
United States of America,Trinidad and Tobago,"Peas, green",35.86,445,15957.699999999999
United States of America,United Arab Emirates,"Peas, green",1.06,445,471.70000000000005
United States of America,United Kingdom of Great Britain and Northern Ireland,"Peas, green",47.35,445,21070.75
Uruguay,United Kingdom of Great Britain and Northern Ireland,"Peas, green",0.05,445,22.25
Zambia,United Kingdom of Great Britain and Northern Ireland,"Peas, green",30.8,445,13706.0
Zimbabwe,Netherlands (Kingdom of the),"Peas, green",73.74,445,32814.299999999996
Zimbabwe,Singapore,"Peas, green",2.16,445,961.2
Zimbabwe,South Africa,"Peas, green",832.51,445,370466.95
Zimbabwe,United Kingdom of Great Britain and Northern Ireland,"Peas, green",37.49,445,16683.05
Egypt,France,"Peas, green",537.73,445,239289.85
Egypt,Germany,"Peas, green",273.96,445,121912.2
Egypt,Ireland,"Peas, green",4.14,445,1842.3
Egypt,Italy,"Peas, green",26.66,445,11863.7
Egypt,Jordan,"Peas, green",16.18,445,7200.099999999999
Egypt,Kuwait,"Peas, green",0.99,445,440.55
Egypt,Libya,"Peas, green",3.36,445,1495.2
Egypt,Mauritius,"Peas, green",0.55,445,244.75000000000003
Estonia,Finland,"Peas, green",2.07,445,921.15
Estonia,Latvia,"Peas, green",3.77,445,1677.65
Estonia,Lithuania,"Peas, green",46.54,445,20710.3
Fiji,Kiribati,"Peas, green",0.01,445,4.45
Finland,Estonia,"Peas, green",2.02,445,898.9
France,Estonia,"Peas, green",0.06,445,26.7
France,Finland,"Peas, green",0.01,445,4.45
France,Germany,"Peas, green",12.45,445,5540.25
France,Hungary,"Peas, green",0.5,445,222.5
France,Ireland,"Peas, green",17.52,445,7796.4
France,Italy,"Peas, green",259.39,445,115428.54999999999
France,Japan,"Peas, green",0.55,445,244.75000000000003
France,Latvia,"Peas, green",0.03,445,13.35
France,Luxembourg,"Peas, green",30.32,445,13492.4
France,Malta,"Peas, green",0.06,445,26.7
France,Mauritania,"Peas, green",17.97,445,7996.65
Germany,France,"Peas, green",171.8,445,76451.0
Germany,Hungary,"Peas, green",2.47,445,1099.15
Germany,Ireland,"Peas, green",6.08,445,2705.6
Germany,Italy,"Peas, green",83.32,445,37077.399999999994
Germany,Luxembourg,"Peas, green",4.24,445,1886.8000000000002
Ghana,Ireland,"Peas, green",0.34,445,151.3
Guatemala,El Salvador,"Peas, green",134.91,445,60034.95
Guatemala,France,"Peas, green",117.68,445,52367.600000000006
Guatemala,Germany,"Peas, green",71.86,445,31977.7
Guatemala,Honduras,"Peas, green",115.75,445,51508.75
Guatemala,Japan,"Peas, green",32.58,445,14498.099999999999
Guatemala,Mexico,"Peas, green",1232.05,445,548262.25
Honduras,Guatemala,"Peas, green",3.18,445,1415.1000000000001
Hungary,Germany,"Peas, green",275.72,445,122695.40000000001
Hungary,Italy,"Peas, green",443.64,445,197419.8
Iceland,Faroe Islands,"Peas, green",0.02,445,8.9
India,Egypt,"Peas, green",61.36,445,27305.2
India,France,"Peas, green",50.86,445,22632.7
India,Germany,"Peas, green",0.06,445,26.7
India,Japan,"Peas, green",0.01,445,4.45
India,Nepal,"Peas, green",320.44,445,142595.8
Iran (Islamic Republic of),Kazakhstan,"Peas, green",65.0,445,28925.0
Iran (Islamic Republic of),Maldives,"Peas, green",0.07,445,31.150000000000002
Ireland,Japan,"Peas, green",0.0,445,0.0
Italy,Estonia,"Peas, green",24.64,445,10964.800000000001
Italy,Finland,"Peas, green",3.3,445,1468.5
Italy,France,"Peas, green",638.81,445,284270.44999999995
Italy,Germany,"Peas, green",195.17,445,86850.65
Italy,Greece,"Peas, green",0.04,445,17.8
Italy,Hungary,"Peas, green",5.62,445,2500.9
Italy,Iraq,"Peas, green",0.95,445,422.75
Italy,Ireland,"Peas, green",0.16,445,71.2
Italy,Japan,"Peas, green",1.37,445,609.6500000000001
Italy,Kenya,"Peas, green",12.0,445,5340.0
Italy,Latvia,"Peas, green",19.83,445,8824.349999999999
Italy,Lithuania,"Peas, green",13.04,445,5802.799999999999
Italy,Luxembourg,"Peas, green",0.24,445,106.8
Italy,Malta,"Peas, green",3.35,445,1490.75
Jordan,Kuwait,"Peas, green",2.03,445,903.3499999999999
Kazakhstan,Kyrgyzstan,"Peas, green",0.54,445,240.3
Kenya,Eswatini,"Peas, green",4.0,445,1780.0
Kenya,France,"Peas, green",749.2,445,333394.0
Kenya,Georgia,"Peas, green",0.33,445,146.85
Kenya,Germany,"Peas, green",196.05,445,87242.25
Kenya,Ireland,"Peas, green",21.27,445,9465.15
Kenya,Italy,"Peas, green",0.45,445,200.25
Kenya,Kazakhstan,"Peas, green",0.86,445,382.7
Kenya,Kuwait,"Peas, green",5.31,445,2362.95
Kenya,Luxembourg,"Peas, green",10.93,445,4863.849999999999
Latvia,Estonia,"Peas, green",25.69,445,11432.050000000001
Latvia,Lithuania,"Peas, green",21.59,445,9607.55
Lebanon,Jordan,"Peas, green",17.5,445,7787.5
Lebanon,Kuwait,"Peas, green",3.82,445,1699.8999999999999
Lithuania,France,"Peas, green",24.0,445,10680.0
Lithuania,Germany,"Peas, green",1443.83,445,642504.35
Lithuania,Italy,"Peas, green",0.42,445,186.9
Lithuania,Latvia,"Peas, green",2073.87,445,922872.1499999999
Luxembourg,France,"Peas, green",6.09,445,2710.0499999999997
Luxembourg,Germany,"Peas, green",2.56,445,1139.2
Malaysia,Maldives,"Peas, green",0.0,445,0.0
Morocco,France,"Peas, green",260.18,445,115780.1
Morocco,Ghana,"Peas, green",0.36,445,160.2
Morocco,Liberia,"Peas, green",0.1,445,44.5
Morocco,Mali,"Peas, green",0.36,445,160.2
Morocco,Mauritania,"Peas, green",17.08,445,7600.599999999999
Mozambique,Greece,"Peas, green",0.01,445,4.45
Mozambique,India,"Peas, green",750.0,445,333750.0
Mozambique,Liberia,"Peas, green",0.05,445,22.25
Myanmar,Japan,"Peas, green",1.0,445,445.0
Myanmar,Malaysia,"Peas, green",1.6,445,712.0
Afghanistan,Mozambique,Maize (corn),26.17,1028,26902.760000000002
Argentina,Ecuador,Maize (corn),138216.0,1028,142086048.0
Argentina,Egypt,Maize (corn),2418050.0,1028,2485755400.0
Argentina,El Salvador,Maize (corn),456.11,1028,468881.08
Argentina,Ethiopia,Maize (corn),868.0,1028,892304.0
Argentina,Gabon,Maize (corn),439.6,1028,451908.80000000005
Argentina,Germany,Maize (corn),3016.6,1028,3101064.8
Argentina,Ghana,Maize (corn),63366.2,1028,65140453.599999994
Argentina,Greece,Maize (corn),970.0,1028,997160.0
Argentina,Guatemala,Maize (corn),1027.75,1028,1056527.0
Argentina,Guinea,Maize (corn),568.0,1028,583904.0
Argentina,Honduras,Maize (corn),802.82,1028,825298.9600000001
Argentina,Hungary,Maize (corn),2069.98,1028,2127939.44
Argentina,India,Maize (corn),2954.24,1028,3036958.7199999997
Argentina,Indonesia,Maize (corn),849042.0,1028,872815176.0
Argentina,Iraq,Maize (corn),79250.0,1028,81469000.0
Argentina,Israel,Maize (corn),96592.2,1028,99296781.6
Argentina,Italy,Maize (corn),3569.02,1028,3668952.56
Argentina,Japan,Maize (corn),917153.0,1028,942833284.0
Argentina,Jordan,Maize (corn),522277.0,1028,536900756.0
Argentina,Kenya,Maize (corn),667.9,1028,686601.2
Argentina,Kuwait,Maize (corn),179563.0,1028,184590764.0
Argentina,Lebanon,Maize (corn),127922.0,1028,131503816.0
Argentina,Liberia,Maize (corn),1398.0,1028,1437144.0
Argentina,Libya,Maize (corn),72072.3,1028,74090324.4
Argentina,Malaysia,Maize (corn),2823840.0,1028,2902907520.0
Argentina,Mali,Maize (corn),1540.8,1028,1583942.4
Argentina,Mauritania,Maize (corn),22576.0,1028,23208128.0
Argentina,Mauritius,Maize (corn),119230.0,1028,122568440.0
Argentina,Mexico,Maize (corn),71908.1,1028,73921526.80000001
Argentina,Morocco,Maize (corn),927067.0,1028,953024876.0
Argentina,Nepal,Maize (corn),1707.19,1028,1754991.32
Australia,Fiji,Maize (corn),17.0,1028,17476.0
Australia,French Polynesia,Maize (corn),1.93,1028,1984.04
Australia,Germany,Maize (corn),1.6,1028,1644.8000000000002
Australia,Guatemala,Maize (corn),3.39,1028,3484.92
Australia,Indonesia,Maize (corn),240.48,1028,247213.44
Australia,Japan,Maize (corn),3.55,1028,3649.3999999999996
Australia,Lebanon,Maize (corn),0.03,1028,30.84
Australia,Malaysia,Maize (corn),1522.71,1028,1565345.8800000001
